vesselUid,mmsi,imo,longitude,latitude,sog,cog,rot,heading,navStatus,posMsgType,posSrc,vesselName,callsign,flag,vesselTypeAis,vesselType,length,width,dwt,grt,destination,eta,draught,staticMsgType,staticSrc,posDt,staticDt,insertDt
764452,620723000,7406772.0,29.258136946882537,40.80517426361689,0.5,238.9,0.06,339.0,1,27.0,TER,ELENA,D6A2723,KM,70.0,SPECIAL CARGO SHIP,79,12,2615.0,1997.0,TUZLA,2021-12-23T15:00:00Z,4.6,,,2022-02-24 13:25:13+00:00,2022-02-24T12:50:17Z,2022-02-24T13:26:14Z
752873,273218760,9256860.0,28.03714256307097,41.00945440954638,0.0,140.9,-0.03,,1,3.0,SAT,LANA,EPXR6,RU,80.0,CRUDE OIL TANKER,249,44,115527.0,61991.0,MARMARA TERMINAL,2022-01-15T23:30:00Z,14.7,,,2022-02-24 13:32:04+00:00,2022-02-24T12:33:02Z,2022-02-24T13:34:49Z
409271,352240000,9387621.0,37.00200144305748,44.82713212539375,0.0,333.9,-0.53,55.0,1,3.0,TER,AURELIA I,3FZT5,PA,70.0,GENERAL CARGO SHIP,127,19,10860.0,7345.0,NOVOROSSIYSK;),2022-02-22T09:00:00Z,4.8,,,2022-02-24 13:45:36+00:00,2022-02-24T13:07:00Z,2022-02-24T13:46:33Z
334936,271000251,8871003.0,29.28974793253701,40.847121647722105,0.0,2.3,0.01,,99,18.0,TER,PAZAR,TCMC,TR,80.0,LIQUID TANKER,84,14,3229.0,2085.0,,,0.0,,,2022-02-24 13:51:41+00:00,2022-02-24T13:35:28Z,2022-02-24T13:53:09Z
302745,213498000,9107320.0,41.63137796827218,42.27033190225017,0.0,331.4,-0.27,102.0,5,3.0,ROAM,SOCAR,4LUH2,GE,52.0,TUG AND TOWAGE VESSEL,30,10,287.0,359.0,KULEVI,2021-11-06T04:00:00Z,4.2,,,2022-02-24 13:55:48+00:00,2022-02-24T13:20:05Z,2022-02-24T13:57:11Z
336497,271010457,,29.09277553831916,41.13617922182548,0.0,52.9,0.24,,99,18.0,TER,MUSTAFA REIS IK,TCA2004,TR,37.0,PLEASURE CRAFT,17,5,,,,,0.0,,,2022-02-24 13:58:09+00:00,2022-02-24T13:49:43Z,2022-02-24T14:00:18Z
336687,271010662,8986327.0,28.94668538183456,40.985685676037136,0.0,166.0,0.36,,99,18.0,TER,TORUNLAR,TC5253,TR,80.0,LIQUID TANKER,31,6,170.0,126.0,,,0.0,,,2022-02-24 14:03:30+00:00,2022-02-24T13:03:39Z,2022-02-24T14:06:03Z
5778475,271046282,,28.662710003034324,40.967553527495824,0.0,196.6,0.16,,1,18.0,ROAM,NADIDE,YMA3607,TR,36.0,SAILING VESSEL,14,5,,,,,0.0,,,2022-02-24 14:08:39+00:00,2022-02-24T14:00:45Z,2022-02-24T14:10:33Z
120494,620797000,8000836.0,31.50892026446409,41.72848820866411,6.96,244.5,0.38,254.0,0,1.0,ROAM,KUBROSLI Y,D6A2808,KM,70.0,GENERAL CARGO SHIP,116,17,11990.0,7788.0,SARAYLAR,2022-02-27T08:00:00Z,4.9,,,2022-02-24 14:12:25+00:00,2022-02-24T13:49:21Z,2022-02-24T14:15:04Z
319570,264900045,8938409.0,28.65161787220278,44.16275984096242,0.0,359.5,0.11,208.0,0,1.0,TER,GALATI 7,YQLZ,RO,52.0,TUG AND TOWAGE VESSEL,36,10,0.0,333.0,,2022-07-01T12:00:00Z,4.0,,,2022-02-24 14:15:31+00:00,2022-02-24T13:50:00Z,2022-02-24T14:16:06Z
768487,671258100,8324646.0,41.60049686295755,42.12352619020025,0.3,25.9,0.31,120.0,1,3.0,TER,SERRA,5VHX7,TG,72.0,GENERAL CARGO SHIP,98,14,3980.0,2730.0,POTI\GEORGIA,2022-02-19T13:40:00Z,5.1,,,2022-02-24 14:22:42+00:00,2022-02-24T13:33:31Z,2022-02-24T14:23:55Z
6087192,2640436,,28.474287136064287,44.10239934275996,0.0,357.8,0.21,,1,,TER,,,,,,0,0,,,,,,,,2022-02-24 14:24:34+00:00,2022-02-24T14:09:49Z,2022-02-24T14:24:52Z
336202,271010140,8839677.0,29.26019182003384,40.83390512750316,0.0,74.3,0.04,,99,18.0,ROAM,DOKU IV,TC5716,TR,90.0,DREDGING VESSEL,43,8,450.0,309.0,,,0.0,,,2022-02-24 14:25:37+00:00,2022-02-24T13:27:50Z,2022-02-24T14:27:58Z
466760,264900302,9414204.0,28.684109940281825,44.34683751592214,0.0,348.5,0.24,359.0,0,1.0,TER,ASTANA,ASTANA,RO,52.0,TUG AND TOWAGE VESSEL,26,8,0.0,186.0,"MIDIA,ROMANIA",2021-10-05T10:00:00Z,3.8,,,2022-02-24 14:26:09+00:00,2022-02-24T14:10:06Z,2022-02-24T14:27:53Z
658832,422905000,9270684.0,29.09364655860015,43.24044384167574,10.47,343.9,-0.18,340.0,0,3.0,TER,DAISY,EPAK8,IR,79.0,CONTAINER,187,30,30078.0,23289.0,CONSTANTAZ,2022-02-23T18:00:00Z,11.6,,,2022-02-24 14:27:04+00:00,2022-02-24T13:33:54Z,2022-02-24T14:29:00Z
335731,271002310,9153159.0,28.96146201830142,41.01974433616903,0.0,171.6,0.1,,99,18.0,TER,KAPTAN PASGA,TCCC2,TR,40.0,PASSENGER,35,10,39.0,395.0,,,0.0,,,2022-02-24 14:38:35+00:00,2022-02-24T14:28:35Z,2022-02-24T14:40:07Z
340177,271056025,,29.096150482826435,41.22944596192061,0.0,348.9,-0.01,,99,18.0,TER,NISANCI BALIKCILIK,TC3707,TR,30.0,FISHING,28,7,,,,,0.0,,,2022-02-24 14:43:56+00:00,2022-02-24T13:50:06Z,2022-02-24T14:44:04Z
6864453,271049382,,29.03760113773312,40.9873736260081,0.0,269.0,0.15,,99,18.0,ROAM,FIRAR,YMA9823,TR,37.0,PLEASURE CRAFT,15,4,,,,,0.0,,,2022-02-24 14:48:28+00:00,2022-02-24T14:25:07Z,2022-02-24T14:50:37Z
336434,271010386,8705084.0,29.762060552522016,40.76531219395262,0.0,351.5,-0.18,,99,18.0,ROAM,HASAN TURAL,TC4973,TR,31.0,TUG,33,9,0.0,321.0,,,0.0,,,2022-02-24 14:51:13+00:00,2022-02-24T14:25:22Z,2022-02-24T14:52:53Z
850809,992711070,,28.077726822952155,41.88495803120704,0.0,5.4,-0.12,,98,,ROAM,IGNEADA LIGHTHOUSE,,,105.0,"LIGHT, WITHOUT SECTORS",0,0,,,,,,,,2022-02-24 14:59:08+00:00,2022-02-24T14:21:46Z,2022-02-24T15:01:09Z
5854079,271046506,,29.055928154516973,41.07846468643803,0.0,0.6,0.07,,99,18.0,TER,BALTIK 2,YM3762,TR,37.0,PLEASURE CRAFT,16,4,,,,,0.0,,,2022-02-24 15:00:10+00:00,2022-02-24T14:56:16Z,2022-02-24T15:01:23Z
343508,272058400,,30.74112261484384,46.507508194827565,0.0,357.1,0.35,,99,18.0,ROAM,PURGA,,UA,52.0,TUG,13,4,,,,,0.0,,,2022-02-24 15:00:11+00:00,2022-02-24T14:09:59Z,2022-02-24T15:00:25Z
6558789,264163443,,28.63273057406197,44.10920272403853,0.0,358.7,0.13,,5,3.0,TER,TEMPTATION,YP3443,RO,99.0,"INLAND, UNKNOWN",135,14,,,CONSTANTA,2022-06-26T08:00:00Z,3.1,,,2022-02-24 15:00:19+00:00,2022-02-24T14:38:14Z,2022-02-24T15:01:50Z
190087,235024966,,29.2960755250579,40.85698068321257,0.0,7.2,0.04,311.0,1,3.0,SAT,CARESSA K,ZGDB2,GB,37.0,PLEASURE CRAFT,33,63,,,TUZLA,2021-11-05T16:30:00Z,3.5,,,2022-02-24 15:03:52+00:00,2022-02-24T14:11:17Z,2022-02-24T15:06:15Z
335867,271002497,8715209.0,28.992962313336584,40.98730342268607,8.27,348.4,0.18,,99,18.0,SAT,EMIN KUL,TC5428,TR,60.0,PASSENGER,78,12,225.0,658.0,,,0.0,,,2022-02-24 15:14:02+00:00,2022-02-24T14:40:05Z,2022-02-24T15:15:17Z
3656635,271010032,,29.01091663635051,41.01435481633029,0.0,120.8,0.13,,0,1.0,TER,KIYIEMNIYETI4,TCA2067,TR,51.0,SAR,17,4,,,HAREM,,1.5,,,2022-02-24 15:16:39+00:00,2022-02-24T14:17:52Z,2022-02-24T15:18:29Z
713669,538004485,9266188.0,39.05227062192544,44.07829081009311,0.0,21.5,-0.24,45.0,5,3.0,ROAM,SEA LADY,V7XH9,MH,70.0,BULK CARRIER,190,32,50246.0,27986.0,RU TUA,2022-02-23T06:00:00Z,6.1,,,2022-02-24 15:27:07+00:00,2022-02-24T15:05:13Z,2022-02-24T15:29:01Z
376961,355894000,8918722.0,28.12651068911082,45.44394659054225,0.0,127.9,7.21,309.0,1,3.0,TER,PRINCESS MAYSA,3EEA9,PA,79.0,GENERAL CARGO SHIP,110,18,6847.0,5659.0,GALATI,2022-02-21T06:00:00Z,6.8,,,2022-02-24 15:39:58+00:00,2022-02-24T15:10:43Z,2022-02-24T15:41:01Z
5750115,271046321,,31.41155619785208,41.21640581896317,0.0,358.2,-0.23,,1,1.0,SAT,MED PILOT 2,TCA5175,TR,50.0,PILOT VESSEL,12,4,,,,,0.0,,,2022-02-24 15:55:36+00:00,2022-02-24T15:32:05Z,2022-02-24T15:56:14Z
362194,353311000,9306299.0,37.9339698190611,44.599159349200406,0.1,358.7,5.44,162.0,1,3.0,TER,SUAVE,3EGL5,PA,70.0,GENERAL CARGO SHIP,108,18,8270.0,5581.0,RU NVS,2022-02-23T09:00:00Z,4.2,,,2022-02-24 16:00:23+00:00,2022-02-24T15:59:13Z,2022-02-24T16:02:02Z
5838654,271046426,,28.885126700116697,40.9874544075168,0.1,5.9,0.04,,1,18.0,TER,YENER CINER,TCA5269,TR,60.0,PASSENGER,92,18,,,,,0.0,,,2022-02-24 16:09:46+00:00,2022-02-24T15:13:59Z,2022-02-24T16:11:21Z
6106149,271047117,,29.06175444757924,41.06934065126311,0.1,345.2,0.26,,99,18.0,TER,AMESIN R,YMB3094,TR,37.0,PLEASURE CRAFT,0,61,,,,,0.0,,,2022-02-24 16:20:42+00:00,2022-02-24T15:51:01Z,2022-02-24T16:21:41Z
3435337,271010364,,29.287765717812217,40.80640415553661,0.0,6.2,-0.24,,99,18.0,TER,ITU MARTI,TC5802,TR,59.0,"INLAND, UNKNOWN",15,5,,,,,0.0,,,2022-02-24 16:44:34+00:00,2022-02-24T15:44:40Z,2022-02-24T16:44:59Z
211435,355814000,9077305.0,36.56563784546956,45.105990615359,0.0,61.2,-0.07,346.0,1,3.0,TER,TATIANA P,3EPB2,PA,70.0,BULK CARRIER,187,30,44809.0,25977.0,KAVKAZ,2022-01-01T00:00:00Z,11.1,,,2022-02-24 16:44:35+00:00,2022-02-24T16:14:55Z,2022-02-24T16:45:58Z
336778,271010769,,29.00840069435348,41.01649658918922,0.0,333.4,-0.0,,99,18.0,TER,PILOT 70,TC5637,TR,50.0,PILOT VESSEL,15,4,,,,,0.0,,,2022-02-24 17:03:37+00:00,2022-02-24T16:50:51Z,2022-02-24T17:06:15Z
6835025,271073629,,28.95486988536036,41.02815252563397,0.0,7.8,0.08,,99,18.0,TER,METE ELIF,TCA6632,TR,37.0,PLEASURE CRAFT,0,0,,,,,0.0,,,2022-02-24 17:04:22+00:00,2022-02-24T16:09:02Z,2022-02-24T17:07:12Z
335273,271000936,,28.943758825429896,40.97928001098411,0.2,220.7,0.05,,0,1.0,TER,,,TR,,,0,0,,,ISTANBUL,2022-01-08T20:00:00Z,0.0,,,2022-02-24 17:06:24+00:00,2022-02-24T16:55:55Z,2022-02-24T17:07:01Z
344280,305727000,9363974.0,29.26030365375819,40.83585368864613,0.0,250.1,-0.37,64.0,5,1.0,ROAM,GOLDEN LION,V2QQ7,AG,70.0,GENERAL CARGO SHIP,127,17,6315.0,5197.0,TR TUZ,2022-02-23T10:00:00Z,3.5,,,2022-02-24 17:09:32+00:00,2022-02-24T16:52:44Z,2022-02-24T17:11:09Z
350543,273445080,,37.77470867643299,44.728488402184766,0.0,351.6,0.12,,1,18.0,SAT,LK 0077,,RU,50.0,PILOT VESSEL,21,5,,,,,0.0,,,2022-02-24 17:25:04+00:00,2022-02-24T16:38:19Z,2022-02-24T17:26:42Z
337064,271020131,,29.04447193135798,41.08586686744665,0.0,342.9,0.08,,99,18.0,TER,BERRAK ISTANBUL,YMA4207,TR,37.0,PLEASURE CRAFT,24,7,,,,,0.0,,,2022-02-24 17:26:49+00:00,2022-02-24T16:30:13Z,2022-02-24T17:29:11Z
348451,273354450,9640528.0,36.46995490537957,44.817892799238834,7.2,192.6,-0.29,200.0,0,27.0,SAT,VF TANKER 4,UBFI5,RU,81.0,LIQUID TANKER,141,17,7031.0,5075.0,BG BOJ,2021-11-28T22:00:00Z,3.4,,,2022-02-24 17:37:57+00:00,2022-02-24T16:59:11Z,2022-02-24T17:39:16Z
3872831,271044381,,29.00658795325046,40.47227512733843,0.0,356.4,-0.05,,99,18.0,ROAM,BLACK PERLA,TCA3903,TR,37.0,PLEASURE CRAFT,13,5,,,,,0.0,,,2022-02-24 17:38:45+00:00,2022-02-24T17:16:54Z,2022-02-24T17:39:40Z
757683,229978000,9330513.0,28.69067683680517,40.9627732105921,0.0,324.7,-0.27,355.0,5,3.0,TER,SATIE,9HA3767,MT,71.0,CONTAINER,222,30,39359.0,28616.0,TRIST,2022-02-25T10:00:00Z,9.9,,,2022-02-24 17:46:13+00:00,2022-02-24T17:25:40Z,2022-02-24T17:47:11Z
4621865,273211930,8636805.0,36.43104980729552,45.21220184941076,0.0,173.1,0.33,,1,3.0,TER,BM 1,BULKST1,RU,31.0,LIQUID TANKER,101,18,8878.0,3972.0,KAVKAZ,,3.5,,,2022-02-24 17:52:05+00:00,2022-02-24T17:16:03Z,2022-02-24T17:53:30Z
336323,271010272,,29.016893137506468,40.99149088115515,0.0,359.3,-0.09,,99,18.0,TER,METIN YILMAZ,TCA2361,TR,60.0,PASSENGER,42,9,,,,,0.0,,,2022-02-24 17:52:42+00:00,2022-02-24T17:43:35Z,2022-02-24T17:54:08Z
758555,636016690,9109536.0,37.81025258288841,44.38284382062118,0.4,99.1,-0.03,76.0,0,1.0,SAT,IDA,A8XF2,LR,79.0,BULK CARRIER,148,23,18172.0,11121.0,RU NVS,2022-02-23T00:00:00Z,5.1,,,2022-02-24 18:02:45+00:00,2022-02-24T17:52:40Z,2022-02-24T18:05:43Z
345829,353505000,8986365.0,36.63477509765556,45.50099210226816,0.0,141.3,-14.28,19.0,1,3.0,TER,GRIGORY MALOV,H3ZS,PA,70.0,GENERAL CARGO SHIP,138,17,6098.0,5216.0,GALATI,2022-02-27T12:00:00Z,3.6,,,2022-02-24 18:06:10+00:00,2022-02-24T17:48:08Z,2022-02-24T18:07:50Z
6847370,271049364,,28.97885470012752,41.026006622634455,0.0,355.0,0.19,,99,18.0,TER,SH GUVERCIN,TCA6593,TR,60.0,PASSENGER,12,4,,,,,0.0,,,2022-02-24 18:09:03+00:00,2022-02-24T17:50:32Z,2022-02-24T18:10:16Z
910487,273371740,8138750.0,33.25505233180956,45.09937172844005,0.1,1.7,0.23,,5,3.0,TER,BAGEROVO,,RU,30.0,FISHING VESSEL,36,9,138.0,365.0,,,3.4,,,2022-02-24 18:16:13+00:00,2022-02-24T17:26:46Z,2022-02-24T18:16:15Z
729261,249732000,9164720.0,28.85554840089785,40.94330470130028,0.3,127.4,0.03,33.0,1,1.0,TER,INEBOLU,9HA4359,MT,89.0,LIQUID TANKER,104,17,6008.0,4667.0,TR IZT,2022-02-24T16:30:00Z,6.7,,,2022-02-24 18:25:47+00:00,2022-02-24T17:56:41Z,2022-02-24T18:28:32Z
701481,214182736,8857693.0,28.672095216640304,40.96720059521628,0.1,236.5,0.01,338.0,1,3.0,TER,NEW WAY,ER2736,MD,70.0,GENERAL CARGO SHIP,114,13,3258.0,2457.0,AMBARLI,2022-02-23T12:00:00Z,3.6,,,2022-02-24 18:31:17+00:00,2022-02-24T18:11:23Z,2022-02-24T18:34:11Z
345943,214182788,9361988.0,32.432979426165055,46.55459647940671,0.1,280.9,0.1,55.0,1,3.0,TER,MONTE ROSA A,ER2788,MD,70.0,GENERAL CARGO SHIP,90,16,3674.0,2604.0,GEPTI,2022-02-26T00:00:00Z,3.9,,,2022-02-24 18:32:18+00:00,2022-02-24T17:56:20Z,2022-02-24T18:34:22Z
336686,271010660,,29.052177654948014,41.08696667208061,0.0,0.8,0.07,,99,18.0,ROAM,LATILLA,TCA2354,TR,37.0,PLEASURE CRAFT,35,7,,,,,0.0,,,2022-02-24 18:37:07+00:00,2022-02-24T18:33:46Z,2022-02-24T18:37:39Z
24335,2734452,,37.95482266369217,44.59016316173214,0.0,359.3,-0.14,,95,,TER,VTS 2734452,,,200.0,MANNED VTS,0,0,,,,,,,,2022-02-24 19:03:41+00:00,2022-02-24T18:30:00Z,2022-02-24T19:03:44Z
336854,271010854,,36.329923993382096,41.29106899100376,0.0,175.8,0.07,,99,18.0,SAT,CEY 1,TCA3016,TR,31.0,TUG,18,7,,,,,0.0,,,2022-02-24 19:11:00+00:00,2022-02-24T18:46:53Z,2022-02-24T19:12:26Z
469572,542399110,9128104.0,29.47487461345408,40.72582808774327,0.0,132.7,-0.21,137.0,0,1.0,SAT,LOLO GATE,E6NL2,NU,70.0,BULK CARRIER,159,26,27365.0,16270.0,TR YLA,2022-02-18T22:00:00Z,6.0,,,2022-02-24 19:18:22+00:00,2022-02-24T19:04:53Z,2022-02-24T19:20:58Z
301286,272803000,8029272.0,30.920606185177952,46.35352938006695,8.13,175.9,0.16,180.0,0,1.0,TER,AFINA,UXJR,UA,79.0,BULK CARRIER,178,30,35419.0,21168.0,CONSTANTA,2022-02-26T11:30:00Z,10.2,,,2022-02-24 19:25:09+00:00,2022-02-24T18:36:20Z,2022-02-24T19:25:15Z
6589849,264163453,,28.64177222055323,44.10415587360894,0.0,3.9,0.23,,0,3.0,TER,MARANTO,YP3453,RO,79.0,"INLAND, MOTOR FREIGHTER",75,8,,,CONSTANTA,2022-02-11T10:00:00Z,0.3,,,2022-02-24 19:48:58+00:00,2022-02-24T18:50:00Z,2022-02-24T19:51:48Z
3163997,271044867,,29.028762512746717,40.96772039538493,0.0,3.1,0.04,,99,18.0,TER,MOONLIGHT SR,YMA3817,TR,36.0,SAILING VESSEL,13,4,,,,,0.0,,,2022-02-24 19:52:44+00:00,2022-02-24T19:26:59Z,2022-02-24T19:54:03Z
24259,2723675,,28.834802529569217,45.33228128691538,0.0,0.6,0.34,,95,,TER,DANUBE BEAUTY,,,99.0,OTHER,35,10,,,,,,,,2022-02-24 20:06:52+00:00,2022-02-24T19:55:50Z,2022-02-24T20:08:05Z
458262,370271000,9372494.0,29.535386124508168,40.76149432523447,0.1,9.8,-0.19,350.0,5,3.0,SAT,MSC SORAYA,3ESD8,PA,71.0,CONTAINER,277,40,73262.0,66399.0,GEBZE,2022-02-23T13:00:00Z,13.8,,,2022-02-24 20:14:14+00:00,2022-02-24T19:33:30Z,2022-02-24T20:14:43Z
343209,272005100,,30.649168633514417,46.32804713547504,0.0,5.2,0.25,,99,18.0,TER,RUBIN,,UA,60.0,PASSENGER,30,5,,,,,0.0,,,2022-02-24 20:36:37+00:00,2022-02-24T20:17:03Z,2022-02-24T20:39:07Z
4634153,249775000,9717292.0,28.644052564051016,44.147335952057965,0.0,57.7,0.05,162.0,5,3.0,TER,CIELO DI SALERNO,9HA4373,MT,80.0,LIQUID TANKER,184,27,39309.0,24184.0,ROCND,2022-02-24T01:00:00Z,7.5,,,2022-02-24 20:44:25+00:00,2022-02-24T20:10:57Z,2022-02-24T20:44:56Z
284483,248219000,9489479.0,28.7358575538349,40.96611593245047,0.4,308.6,-0.17,358.0,1,3.0,TER,OPAL,9HA2265,MT,52.0,SUBSEA OPERATION VESSEL,59,15,1343.0,1678.0,TUZLA,2022-02-24T12:00:00Z,3.9,,,2022-02-24 20:50:14+00:00,2022-02-24T20:39:00Z,2022-02-24T20:53:05Z
6259084,213001000,,41.64650665078326,41.657290702925614,0.0,276.7,0.07,,99,18.0,TER,CHOROKHI,4LBM,GE,70.0,CARGO,38,11,,,,,0.0,,,2022-02-24 20:50:15+00:00,2022-02-24T20:19:12Z,2022-02-24T20:50:34Z
335825,271002448,7946942.0,29.264999800888603,40.83592468753808,0.0,79.7,0.12,,99,18.0,TER,PETROL 1,TCOM5,TR,80.0,BUNKERING TANKER,42,8,566.0,372.0,,,0.0,,,2022-02-24 20:52:41+00:00,2022-02-24T20:14:12Z,2022-02-24T20:52:54Z
345396,273154000,8897497.0,37.77981393097468,44.716291337704085,0.0,75.0,-0.15,,5,3.0,SAT,MARS,UAED,RU,51.0,SUPPORT VESSEL,40,8,53.0,313.0,NOVOROSSIYSK,,2.3,,,2022-02-24 20:54:30+00:00,2022-02-24T20:50:32Z,2022-02-24T20:57:24Z
458615,370435000,9498781.0,28.899123746611146,40.94917395868315,0.58,304.0,0.45,299.0,1,1.0,TER,NAVIOS STELLAR,3FCJ,PA,70.0,BULK CARRIER,288,45,169001.0,88421.0,NL RTM,2022-03-10T12:00:00Z,17.3,,,2022-02-24 20:57:02+00:00,2022-02-24T20:51:49Z,2022-02-24T20:59:04Z
232666,244620052,9512783.0,28.996362794815784,41.00294832004933,0.1,5.0,0.52,96.0,0,1.0,SAT,EENDRACHT,PBMS,NL,79.0,GENERAL CARGO SHIP,105,16,3394.0,2981.0,HAYDERPASA,2022-02-21T04:00:00Z,5.5,,,2022-02-24 20:58:48+00:00,2022-02-24T20:33:28Z,2022-02-24T21:01:27Z
143114,203999460,,28.639707891915343,44.10129697783479,0.0,4.3,0.22,,0,1.0,TER,WIEN,OED3091,AT,79.0,"INLAND, PUSHTOW, NINE OR MORE BARGES",125,11,,,CONSTANTA,2022-01-11T14:30:00Z,0.2,,,2022-02-24 21:18:15+00:00,2022-02-24T21:04:07Z,2022-02-24T21:20:57Z
6309280,271047441,,29.28399868142705,40.8586336287304,0.0,5.7,-0.04,,99,18.0,TER,PASHA 4,TCA5878,TR,82.0,TANKER - HAZARD B,66,11,,,,,0.0,,,2022-02-24 21:34:36+00:00,2022-02-24T21:27:33Z,2022-02-24T21:37:14Z
715351,538070436,1006609.0,29.32283461465976,40.824533291971655,0.0,35.9,0.1,290.0,0,1.0,TER,QUEEN MAVIA,V7NR5,MH,37.0,YACHT,56,11,124.0,1036.0,ISTANBUL,2022-02-17T12:00:00Z,3.7,,,2022-02-24 21:37:46+00:00,2022-02-24T21:13:17Z,2022-02-24T21:38:30Z
335972,271002626,,29.26414135208604,40.84053041035632,0.0,338.2,0.12,,99,18.0,ROAM,TASIR 1,TCA2335,TR,70.0,CARGO,60,12,,,,,0.0,,,2022-02-24 21:38:32+00:00,2022-02-24T20:48:41Z,2022-02-24T21:41:16Z
5298869,273371620,8726739.0,36.58662428176783,45.34825534560971,0.0,55.9,0.19,,7,1.0,ROAM,SCHS 1006,,RU,30.0,FISHING VESSEL,27,7,58.0,109.0,,,2.1,,,2022-02-24 21:45:11+00:00,2022-02-24T21:30:34Z,2022-02-24T21:47:47Z
344323,273371830,8763373.0,30.89783083440892,45.3367828576631,0.0,1.1,0.12,,15,1.0,TER,TAVRIDA,UBTM2,RU,90.0,DRILLING UNIT,81,58,0.0,7258.0,,,7.9,,,2022-02-24 21:45:27+00:00,2022-02-24T20:48:39Z,2022-02-24T21:47:54Z
4221078,271020021,,29.09040046843195,41.11093729363164,0.0,235.8,0.17,,99,18.0,TER,CROCUS,YM8053,TR,37.0,PLEASURE CRAFT,31,7,,,,,0.0,,,2022-02-24 21:46:07+00:00,2022-02-24T20:58:27Z,2022-02-24T21:47:31Z
285873,351750000,9506576.0,29.42228357025081,40.77831949347805,0.0,309.5,-0.38,73.0,1,3.0,TER,ERLE,3EVJ2,PA,70.0,GENERAL CARGO SHIP,90,15,5652.0,2993.0,TR DIL,2022-01-25T05:00:00Z,6.2,,,2022-02-24 22:05:53+00:00,2022-02-24T21:07:18Z,2022-02-24T22:07:44Z
6302312,232029765,,28.875162254980943,40.97338909137305,0.1,354.0,-0.12,,99,18.0,TER,QUEEN AYNUR,MIBO9,GB,37.0,PLEASURE CRAFT,26,6,,,,,0.0,,,2022-02-24 22:05:54+00:00,2022-02-24T22:01:23Z,2022-02-24T22:06:28Z
246960,357779000,9123805.0,29.51045290693234,40.779462143843176,0.0,220.0,-0.18,138.0,5,3.0,SAT,JORDANIA,3FFS6,PA,73.0,CONTAINER,133,19,8001.0,6326.0,BELDEPORT,2022-02-24T13:45:00Z,7.2,,,2022-02-24 22:12:19+00:00,2022-02-24T21:41:04Z,2022-02-24T22:12:46Z
688427,477622600,8700498.0,29.46135161496265,40.71547045402124,0.1,146.1,-0.14,323.0,1,3.0,SAT,ZHEN HUA 29,VRFE8,HK,70.0,GENERAL CARGO SHIP,245,42,51500.0,41580.0,TR YLA,2022-02-06T04:06:00Z,9.5,,,2022-02-24 22:15:12+00:00,2022-02-24T21:54:12Z,2022-02-24T22:16:06Z
714635,538005599,9397731.0,36.63545625706077,45.12563573175289,0.0,263.0,-0.08,224.0,1,3.0,TER,LETO,V7FI2,MH,70.0,BULK CARRIER,225,32,81297.0,42604.0,RUTAM,2022-02-14T13:00:00Z,6.8,,,2022-02-24 22:16:26+00:00,2022-02-24T22:05:21Z,2022-02-24T22:18:51Z
190380,636017595,8303642.0,30.635182123325414,46.32829576703042,0.0,2.3,-0.11,,0,1.0,TER,WESTGARTH,D5LT5,LR,52.0,TUG AND TOWAGE VESSEL,32,10,70.0,266.0,PIVDENNYI,2022-02-15T01:30:00Z,3.5,,,2022-02-24 22:37:04+00:00,2022-02-24T22:10:42Z,2022-02-24T22:39:14Z
777668,667001716,9113850.0,28.81248910882337,40.83951700288711,5.95,84.4,-0.2,83.0,0,1.0,TER,NANA LEEN,9LU2519,SL,70.0,BULK CARRIER,177,26,28300.0,17392.0,VARNA,2022-02-26T08:00:00Z,8.5,,,2022-02-24 22:45:43+00:00,2022-02-24T22:18:49Z,2022-02-24T22:47:01Z
336675,271010649,,29.209930837341773,40.90344873252422,0.67,130.3,-0.15,,99,18.0,ROAM,GUCLU 53,TCB2062,TR,60.0,PASSENGER,15,5,,,,,0.0,,,2022-02-24 22:57:21+00:00,2022-02-24T22:46:22Z,2022-02-24T22:57:46Z
4513270,273332810,,37.782237023230415,44.72493239131784,0.0,357.4,-0.1,,99,18.0,SAT,CAPITAN VASILENKO,UEOC,RU,53.0,PORT TENDER,15,4,,,,,0.0,,,2022-02-24 23:02:58+00:00,2022-02-24T22:55:09Z,2022-02-24T23:03:49Z
756281,636016416,9432531.0,28.81246557069398,40.72390599560477,0.0,240.3,-0.27,105.0,0,27.0,SAT,PLUTO,D5FC4,LR,74.0,BULK CARRIER,176,29,32092.0,19785.0,MYKOLAIV,2022-02-25T08:00:00Z,6.0,,,2022-02-24 23:05:58+00:00,2022-02-24T22:13:22Z,2022-02-24T23:07:39Z
4218659,255806167,9713210.0,37.15720715915265,44.29297957897083,10.62,60.9,2.63,63.0,1,1.0,SAT,MAAS CONFIDENCE,CQAG5,PT,70.0,BULK CARRIER,180,30,34914.0,21502.0,NOVOROSSIYSK,2022-02-24T12:00:00Z,6.1,,,2022-02-24 23:10:31+00:00,2022-02-24T22:18:17Z,2022-02-24T23:11:19Z
339810,271043454,,29.058745198890836,41.075075838377465,0.0,356.2,-0.36,,99,18.0,ROAM,MASAL,YMA5983,TR,60.0,PASSENGER,36,9,,,,,0.0,,,2022-02-24 23:13:12+00:00,2022-02-24T22:39:27Z,2022-02-24T23:13:26Z
